繁華,カスタム名詞,ハンカ
繁簡,カスタム名詞,ハンカン
繁盛,カスタム名詞,ハンジョウ
般若,カスタム名詞,ハンニャ
販売,カスタム名詞,ハンバイ
販売競争,カスタム名詞,ハンバイキョウソウ
販売中止,カスタム名詞,ハンバイチュウシ
販路,カスタム名詞,ハンロ
販路拡大,カスタム名詞,ハンロカクダイ
範疇,カスタム名詞,ハンチュウ
煩い,カスタム名詞,ウルサイ
煩わしさ,カスタム名詞,ワズラワシサ
煩雑,カスタム名詞,ハンザツ
煩多,カスタム名詞,ハンタ
煩悩,カスタム名詞,ボンノウ
煩悶,カスタム名詞,ハンモン
煩瑣,カスタム名詞,ハンサ
晩成,カスタム名詞,バンセイ
晩節,カスタム名詞,バンセツ
晩飯,カスタム名詞,バンメシ
蛮行,カスタム名詞,バンコウ
蛮声,カスタム名詞,バンセイ
匪賊,カスタム名詞,ヒゾク
卑怯,カスタム名詞,ヒキョウ
卑屈,カスタム名詞,ヒクツ
卑見,カスタム名詞,ヒケン
否,カスタム名詞,ヒ
否定,カスタム名詞,ヒテイ
否認,カスタム名詞,ヒニン
庇護,カスタム名詞,ヒゴ
彼女たち,カスタム名詞,カノジョタチ
彼女達,カスタム名詞,カノジョタチ
悲しさ,カスタム名詞,カナシサ
悲しみ,カスタム名詞,カナシミ
悲哀,カスタム名詞,ヒアイ
悲運,カスタム名詞,ヒウン
悲観,カスタム名詞,ヒカン
悲観論,カスタム名詞,ヒカンロン
悲喜,カスタム名詞,ヒキ
悲劇,カスタム名詞,ヒゲキ
悲惨,カスタム名詞,ヒサン
悲惨さ,カスタム名詞,ヒサンサ
悲愁,カスタム名詞,ヒシュウ
悲傷,カスタム名詞,ヒショウ
悲壮感,カスタム名詞,ヒソウカン
悲嘆,カスタム名詞,ヒタン
悲痛,カスタム名詞,ヒツウ
悲報,カスタム名詞,ヒホウ
悲鳴,カスタム名詞,ヒメイ
悲恋,カスタム名詞,ヒレン
悲愴感,カスタム名詞,ヒソウカン
扉,カスタム名詞,トビラ
批准,カスタム名詞,ヒジュン
批正,カスタム名詞,ヒセイ
批判,カスタム名詞,ヒハン
批判精神,カスタム名詞,ヒハンセイシン
披露,カスタム名詞,ヒロウ
比高,カスタム名詞,ヒコウ
比翼連理,カスタム名詞,ヒヨクレンリ
疲れ,カスタム名詞,ツカレ
疲れ目,カスタム名詞,ツカレメ
疲弊,カスタム名詞,ヒヘイ
疲労,カスタム名詞,ヒロウ
疲労感,カスタム名詞,ヒロウカン
疲労困憊,カスタム名詞,ヒロウコンパイ
疲労度,カスタム名詞,ヒロウド
疲憊,カスタム名詞,ヒハイ
皮疹,カスタム名詞,ヒシン
皮肉,カスタム名詞,ヒニク
皮膚がん,カスタム名詞,ヒフガン
皮膚炎,カスタム名詞,ヒフエン
皮膚感覚,カスタム名詞,ヒフカンカク
皮膚疾患,カスタム名詞,ヒフシッカン
皮膚病,カスタム名詞,ヒフビョウ
皮癬,カスタム名詞,ヒゼン
秘密保持,カスタム名詞,ヒミツホジ
秘密保持義務,カスタム名詞,ヒミツホジギム
肥大,カスタム名詞,ヒダイ
肥満,カスタム名詞,ヒマン
肥料,カスタム名詞,ヒリョウ
被害,カスタム名詞,ヒガイ
被害拡大,カスタム名詞,ヒガイカクダイ
被害者,カスタム名詞,ヒガイシャ
被害者意識,カスタム名詞,ヒガイシャイシキ
被害妄想,カスタム名詞,ヒガイモウソウ
被虐,カスタム名詞,ヒギャク
被災,カスタム名詞,ヒサイ
被災者,カスタム名詞,ヒサイシャ
被災地,カスタム名詞,ヒサイチ
被写界深度,カスタム名詞,ヒシャカイシンド
被弾,カスタム名詞,ヒダン
被曝,カスタム名詞,ヒバク
被爆,カスタム名詞,ヒバク
被爆者,カスタム名詞,ヒバクシャ
誹謗,カスタム名詞,ヒボウ
誹謗中傷,カスタム名詞,ヒボウチュウショウ
費消,カスタム名詞,ヒショウ
費用,カスタム名詞,ヒヨウ
避退,カスタム名詞,ヒタイ
避難,カスタム名詞,ヒナン
非,カスタム名詞,ヒ
非の打ちどころ,カスタム名詞,ヒノウチドコロ
非運,カスタム名詞,ヒウン
非行,カスタム名詞,ヒコウ
非合理,カスタム名詞,ヒゴウリ
非常,カスタム名詞,ヒジョウ
非常事態,カスタム名詞,ヒジョウジタイ
非常識,カスタム名詞,ヒジョウシキ
非情,カスタム名詞,ヒジョウ
非人,カスタム名詞,ヒニン
非人間的,カスタム名詞,ヒニンゲンテキ
非人情,カスタム名詞,ヒニンジョウ
非接触,カスタム名詞,ヒセッショク
非対称性,カスタム名詞,ヒタイショウセイ
非道,カスタム名詞,ヒドウ
非難,カスタム名詞,ヒナン
非能率,カスタム名詞,ヒノウリツ
非暴力,カスタム名詞,ヒボウリョク
非凡,カスタム名詞,ヒボン
非力,カスタム名詞,ヒリキ
非礼,カスタム名詞,ヒレイ
飛蚊症,カスタム名詞,ヒブンショウ
飛距離,カスタム名詞,ヒキョリ
飛行機,カスタム名詞,ヒコウキ
飛散,カスタム名詞,ヒサン
飛鳥,カスタム名詞,アスカ
飛報,カスタム名詞,ヒホウ
飛躍,カスタム名詞,ヒヤク
飛来,カスタム名詞,ヒライ
備え,カスタム名詞,ソナエ
備蓄,カスタム名詞,ビチク
微意,カスタム名詞,ビイ
微苦笑,カスタム名詞,ビクショウ
微罪,カスタム名詞,ビザイ
微笑,カスタム名詞,ビショウ
微笑み,カスタム名詞,ホホエミ
微衷,カスタム名詞,ビチュウ
微熱,カスタム名詞,ビネツ
微妙,カスタム名詞,ビミョウ
微力,カスタム名詞,ビリョク
眉目秀麗,カスタム名詞,ビモクシュウレイ
美,カスタム名詞,ビ
美しさ,カスタム名詞,ウツクシサ
美化,カスタム名詞,ビカ
美果,カスタム名詞,ビカ
美学,カスタム名詞,ビガク
美観,カスタム名詞,ビカン
美形,カスタム名詞,ビケイ
美景,カスタム名詞,ビケイ
美質,カスタム名詞,ビシツ
美醜,カスタム名詞,ビシュウ
美術家,カスタム名詞,ビジュツカ
美女,カスタム名詞,ビジョ
美少女,カスタム名詞,ビショウジョ
美少年,カスタム名詞,ビショウネン
美丈夫,カスタム名詞,ビジョウブ
美食,カスタム名詞,ビショク
美神,カスタム名詞,ビシン
美人,カスタム名詞,ビジン
美声,カスタム名詞,ビセイ
美男,カスタム名詞,ビナン
美男子,カスタム名詞,ビナンシ
美男美女,カスタム名詞,ビナンビジョ
美的感覚,カスタム名詞,ビテキカンカク
美点,カスタム名詞,ビテン
美徳,カスタム名詞,ビトク
美肌,カスタム名詞,ビハダ
美貌,カスタム名詞,ビボウ
美味,カスタム名詞,ビミ
美味しさ,カスタム名詞,オイシサ
美妙,カスタム名詞,ビミョウ
美名,カスタム名詞,ビメイ
美麗,カスタム名詞,ミレイ
鼻っぱし,カスタム名詞,ハナッパシ
鼻クソ,カスタム名詞,ハナクソ
鼻炎,カスタム名詞,ビエン
鼻詰まり,カスタム名詞,ハナツマリ
鼻血,カスタム名詞,ハナヂ
鼻呼吸,カスタム名詞,ハナコキュウ
鼻水,カスタム名詞,ハナミズ
鼻声,カスタム名詞,ハナゴエ
鼻息,カスタム名詞,ハナイキ
鼻風邪,カスタム名詞,ハナカゼ
必携,カスタム名詞,ヒッケイ
必見,カスタム名詞,ヒッケン
必殺,カスタム名詞,ヒッサツ
必至,カスタム名詞,ヒッシ
必需,カスタム名詞,ヒツジュ
必勝,カスタム名詞,ヒッショウ
必須,カスタム名詞,ヒッス
必然性,カスタム名詞,ヒツゼンセイ
必備,カスタム名詞,ヒツビ
必用,カスタム名詞,ヒツヨウ
必要,カスタム名詞,ヒツヨウ
筆まめ,カスタム名詞,フデマメ
筆圧,カスタム名詞,ヒツアツ
筆意,カスタム名詞,ヒツイ
筆禍,カスタム名詞,ヒッカ
筆不精,カスタム名詞,フデブショウ
筆癖,カスタム名詞,フデグセ
筆力,カスタム名詞,ヒツリョク
逼塞,カスタム名詞,ヒッソク
逼迫,カスタム名詞,ヒッパク
百も承知,カスタム名詞,ヒャクモショウチ
百済,カスタム名詞,クダラ
百人力,カスタム名詞,ヒャクニンリキ
百戦百勝,カスタム名詞,ヒャクセンヒャクショウ
百日ぜき,カスタム名詞,ヒャクニチゼキ
謬見,カスタム名詞,ビュウケン
標準偏差,カスタム名詞,ヒョウジュンヘンサ
氷,カスタム名詞,コオリ
氷河期,カスタム名詞,ヒョウガキ
氷水,カスタム名詞,コウリミズ
漂流,カスタム名詞,ヒョウリュウ
票数,カスタム名詞,ヒョウスウ
表敬,カスタム名詞,ヒョウケイ
表現能力,カスタム名詞,ヒョウゲンノウリョク
表現力,カスタム名詞,ヒョウゲンリョク
表示方法,カスタム名詞,ヒョウジホウホウ
表彰,カスタム名詞,ヒョウショウ
表情,カスタム名詞,ヒョウジョウ
表徳,カスタム名詞,ヒョウトク
表面張力,カスタム名詞,ヒョウメンチョウリョク
表裏,カスタム名詞,オモテウラ
評,カスタム名詞,ヒョウ
評価,カスタム名詞,ヒョウカ
評価方法,カスタム名詞,ヒョウカホウホウ
評点,カスタム名詞,ヒョウテン
評判,カスタム名詞,ヒョウバン
病,カスタム名詞,ビョウ
病い,カスタム名詞,ビョウイ
病み付き,カスタム名詞,ヤミツキ
病院,カスタム名詞,ビョウイン
病院内,カスタム名詞,ビョウインナイ
病臥,カスタム名詞,ビョウガ
病害虫,カスタム名詞,ビョウガイチュウ
病気,カスタム名詞,ビョウキ
病気そのもの,カスタム名詞,ビョウキソノモノ
病気欠席,カスタム名詞,ビョウキケッセキ
病気等,カスタム名詞,ビョウキナド
病菌,カスタム名詞,ビョウキン
病苦,カスタム名詞,ビョウク
病欠,カスタム名詞,ビョウケツ
病原菌,カスタム名詞,ビョウゲンキン
病原性,カスタム名詞,ビョウゲンセイ
病原体,カスタム名詞,ビョウゲンタイ
病妻,カスタム名詞,ビョウサイ
病児,カスタム名詞,ビョウジ
病室,カスタム名詞,ビョウシツ
病者,カスタム名詞,ビョウシャ
病弱,カスタム名詞,ビョウジャク
病床,カスタム名詞,ビョウショウ
病状,カスタム名詞,ビョウジョウ
病身,カスタム名詞,ビョウシン
病人,カスタム名詞,ビョウニン
病巣,カスタム名詞,ビョウソウ
病態,カスタム名詞,ビョウタイ
病夫,カスタム名詞,ビョウフ
病婦,カスタム名詞,ビョウフ
病癖,カスタム名詞,ビョウヘキ
病変,カスタム名詞,ビョウヘン
病魔,カスタム名詞,ビョウマ
病理,カスタム名詞,ビョウリ
品,カスタム名詞,ヒン
品位,カスタム名詞,ヒンイ
品格,カスタム名詞,ヒンカク
品質,カスタム名詞,ヒンシツ
品種,カスタム名詞,ヒンシュ
品性,カスタム名詞,ヒンセイ
品切れ,カスタム名詞,シナギレ
品薄,カスタム名詞,シナウス
品不足,カスタム名詞,ヒンフソク
品柄,カスタム名詞,シナガラ
品目,カスタム名詞,ヒンモク
瀕死,カスタム名詞,ヒンシ
貧,カスタム名詞,ビン
貧しさ,カスタム名詞,マズシサ
貧窮,カスタム名詞,ヒンキュウ
貧苦,カスタム名詞,ヒンク
貧血,カスタム名詞,ヒンケツ
貧困,カスタム名詞,ヒンコン
貧者,カスタム名詞,ヒンジャ
貧弱,カスタム名詞,ヒンジャク
貧打,カスタム名詞,ヒンダ
貧富,カスタム名詞,ヒンプ
貧乏,カスタム名詞,ビンボウ
貧乏くじ,カスタム名詞,ビンボウクジ
貧乏神,カスタム名詞,ビンボウガミ
貧乏性,カスタム名詞,ビンボウショウ
貧乏生活,カスタム名詞,ビンボウセイカツ
貧賤,カスタム名詞,ヒンセン
頻尿,カスタム名詞,ヒンニョウ
敏感肌,カスタム名詞,ビンカンハダ
敏捷,カスタム名詞,ビンショウ
敏捷性,カスタム名詞,ビンショウセイ
敏速,カスタム名詞,ビンソク
敏腕,カスタム名詞,ビンワン
不安,カスタム名詞,フアン
不安感,カスタム名詞,フアンカン
不安定,カスタム名詞,フアンテイ
不安定さ,カスタム名詞,フアンテイサ
不案内,カスタム名詞,フアンナイ
不一致,カスタム名詞,フイッチ
不運,カスタム名詞,フウン
不可,カスタム名詞,フカ
不可欠,カスタム名詞,フカケツ
不可能,カスタム名詞,フカノウ
不快,カスタム名詞,フカイ
不快さ,カスタム名詞,フカイサ
不快感,カスタム名詞,フカイカン
不拡大,カスタム名詞,フカクダイ
不確か,カスタム名詞,フタシカ
不確かさ,カスタム名詞,フタシカサ
不確実,カスタム名詞,フカクジツ
不確定,カスタム名詞,フカクテイ
不確定要素,カスタム名詞,フカクテイヨウソ
不覚,カスタム名詞,フカク
不完全,カスタム名詞,フカンゼン
不完全燃焼,カスタム名詞,フカンゼンネンショウ
不感症,カスタム名詞,フカンショウ
不慣れ,カスタム名詞,フナレ
不器用,カスタム名詞,ブキヨウ
不器量,カスタム名詞,フキリョウ
不機嫌,カスタム名詞,フキゲン
不気味,カスタム名詞,ブキミ
不気味さ,カスタム名詞,ブキミサ
不規則,カスタム名詞,フキソク
不規律,カスタム名詞,フキリツ
不軌,カスタム名詞,フキ
不義,カスタム名詞,フギ
不義理,カスタム名詞,フギリ
不吉,カスタム名詞,フキツ
不急,カスタム名詞,フキュウ
不漁,カスタム名詞,フリョウ
不協和音,カスタム名詞,フキョウワオン
不況,カスタム名詞,フキョウ
不興,カスタム名詞,フキョウ
不均衡,カスタム名詞,フキンコウ
不倶戴天,カスタム名詞,フグタイテン
不倶戴天の敵,カスタム名詞,フグタイテンノテキ
不具合,カスタム名詞,フグアイ
不遇,カスタム名詞,フグウ
不屈,カスタム名詞,フクツ
不敬,カスタム名詞,フケイ
不景気,カスタム名詞,フケイキ
不経済,カスタム名詞,フケイザイ
不潔,カスタム名詞,フケツ
不健康,カスタム名詞,フケンコウ
不健全,カスタム名詞,フケンゼン
不公平,カスタム名詞,フコウヘイ
不公平感,カスタム名詞,フコウヘイカン
不向き,カスタム名詞,フムキ
不幸,カスタム名詞,フコウ
不幸せ,カスタム名詞,フシアワセ
不幸中の幸い,カスタム名詞,フコウチュウノサイワイ
不行き届き,カスタム名詞,フイキトドキ
不行状,カスタム名詞,フギョウジョウ
不行跡,カスタム名詞,フギョウセキ
不合格,カスタム名詞,フゴウカク
不合理,カスタム名詞,フゴウリ
不細工,カスタム名詞,ブサイク
不在,カスタム名詞,フザイ
不作,カスタム名詞,フサク
不参,カスタム名詞,フサン
不参加,カスタム名詞,フサンカ
不賛成,カスタム名詞,フサンセイ
不始末,カスタム名詞,フシマツ
不思議さ,カスタム名詞,フシギサ
不死,カスタム名詞,フシ
不死身,カスタム名詞,フジミ
不時着,カスタム名詞,フジチャク
不治の病,カスタム名詞,フジノビョウ
不自然,カスタム名詞,フシゼン
不自然さ,カスタム名詞,フシゼンサ
不自由,カスタム名詞,フジユウ
不自由さ,カスタム名詞,フジユウサ
不実,カスタム名詞,フジツ
不手際,カスタム名詞,フテギワ
不十分,カスタム名詞,フジュウブン
不十分さ,カスタム名詞,フジュウブンサ
不祝儀,カスタム名詞,ブシュウギ
不出来,カスタム名詞,フデキ
不純,カスタム名詞,フジュン
不順,カスタム名詞,フジュン
不所存,カスタム名詞,フショゾン
不祥,カスタム名詞,フショウ
不祥事,カスタム名詞,フショウジ
不条理,カスタム名詞,フジョウリ
不浄,カスタム名詞,フジョウ
不信,カスタム名詞,フシン
不信感,カスタム名詞,フシンカン
不信任,カスタム名詞,フシンニン
不審,カスタム名詞,フシン
不審者,カスタム名詞,フシンシャ
不心得,カスタム名詞,フココロエ
不振,カスタム名詞,フシン
不親切,カスタム名詞,フシンセツ
不身持ち,カスタム名詞,フミモチチ
不人気,カスタム名詞,フニンキ
不人情,カスタム名詞,フニンジョウ
不随,カスタム名詞,フズイ
不随意運動,カスタム名詞,フズイイウンドウ
不成功,カスタム名詞,フセイコウ
不整合,カスタム名詞,フセイゴウ
不整脈,カスタム名詞,フセイミャク
不正,カスタム名詞,フセイ
不正アクセス,カスタム名詞,フセイアクセス
不正確,カスタム名詞,フセイカク
不正行為,カスタム名詞,フセイコウイ
不正使用,カスタム名詞,フセイシヨウ
不正利用,カスタム名詞,フセイリヨウ
不精,カスタム名詞,ブショウ
不精・無精,カスタム名詞,ブショウ・ブショウ
不摂生,カスタム名詞,フセッセイ
不戦勝,カスタム名詞,フセンショウ
不全,カスタム名詞,フゼン
不測,カスタム名詞,フソク
不足,カスタム名詞,フソク
不足分,カスタム名詞,フソクブン
不仲,カスタム名詞,フナカ
不注意,カスタム名詞,フチュウイ
不調,カスタム名詞,フチョウ
不調法,カスタム名詞,ブチョウホウ
不調法・無調法,カスタム名詞,ブチョウホウ・ムチョウホウ
不釣り合い,カスタム名詞,フツリアイ
不貞,カスタム名詞,フテイ
不定芽,カスタム名詞,フテイメ
不定愁訴,カスタム名詞,フテイシュウソ
不敵,カスタム名詞,フテキ
不適格,カスタム名詞,フテキカク
不適任,カスタム名詞,フテキニン
不渡り,カスタム名詞,フワタリ
不登校,カスタム名詞,フトウコウ
不都合,カスタム名詞,フツゴウ
不当,カスタム名詞,フトウ
不当労働行為,カスタム名詞,フトウロウドウコウイ
不透明さ,カスタム名詞,フトウメイサ
不動,カスタム名詞,フドウ
不同沈下,カスタム名詞,フドウチンカ
不道徳,カスタム名詞,フドウトク
不得意,カスタム名詞,フトクイ
不得手,カスタム名詞,フエテ
不徳,カスタム名詞,フトク
不徳義,カスタム名詞,フトクギ
不届き,カスタム名詞,フトドキ
不妊,カスタム名詞,フニン
不妊症,カスタム名詞,フニンショウ
不熱心,カスタム名詞,フネッシン
不燃性,カスタム名詞,フネンセイ
不能,カスタム名詞,フノウ
不敗,カスタム名詞,フハイ
不備,カスタム名詞,フビ
不美人,カスタム名詞,フミニン
不必要,カスタム名詞,フヒツヨウ
不評,カスタム名詞,フヒョウ
不評判,カスタム名詞,フヒョウハン
不品行,カスタム名詞,フヒンコウ
不風流,カスタム名詞,フフウリュウ
不服,カスタム名詞,フフク
不文,カスタム名詞,フブン
不平,カスタム名詞,フヘイ
不平等,カスタム名詞,フビョウドウ
不平不満,カスタム名詞,フヘイフマン
不偏,カスタム名詞,フヘン
不便,カスタム名詞,フベン
不便さ,カスタム名詞,フベンサ
不勉強,カスタム名詞,フベンキョウ
不法,カスタム名詞,フホウ
不法行為,カスタム名詞,フホウコウイ
不法行為責任,カスタム名詞,フホウコウイセキニン
不法侵入,カスタム名詞,フホウシンニュウ
不法滞在,カスタム名詞,フホウタイザイ
不法投棄,カスタム名詞,フホウトウキ
不満,カスタム名詞,フマン
不満足,カスタム名詞,フマンゾク
不満点,カスタム名詞,フマンテン
不味,カスタム名詞,フミ
不眠,カスタム名詞,フミン
不眠症,カスタム名詞,フミンショウ
不名誉,カスタム名詞,フメイヨ
不明,カスタム名詞,フメイ
不明確,カスタム名詞,フメイカク
不明点,カスタム名詞,フメイテン
不毛,カスタム名詞,フモウ
不愉快,カスタム名詞,フユカイ
不溶性,カスタム名詞,フヨウセイ
不用,カスタム名詞,フヨウ
不用意,カスタム名詞,フヨウイ
不要,カスタム名詞,フヨウ
不利,カスタム名詞,フリ
不利益,カスタム名詞,フリエキ
不良,カスタム名詞,フリョウ
不良債権,カスタム名詞,フリョウサイケン
不良債権処理,カスタム名詞,フリョウサイケンショリ
不良在庫,カスタム名詞,フリョウザイコ
不倫,カスタム名詞,フリン
不老,カスタム名詞,フロウ
不老長寿,カスタム名詞,フロウチョウジュ
不老不死,カスタム名詞,フロウフシ
不和,カスタム名詞,フワ
不埒,カスタム名詞,フラチ
不愍,カスタム名詞,フビン
不憫,カスタム名詞,フビン
不憫・不愍,カスタム名詞,フビン・フビン
不逞,カスタム名詞,フテイ
付かぬ事,カスタム名詞,ツカヌコト
付き,カスタム名詞,ツキ
付き合い,カスタム名詞,ツキアイ
付け,カスタム名詞,ツケ
付け景気,カスタム名詞,ツケケイキ
付加,カスタム名詞,フカ
付加・附加,カスタム名詞,フカ・フカ
付近,カスタム名詞,フキン
夫婦げんか,カスタム名詞,フウフゲンカ
夫婦喧嘩,カスタム名詞,フウフゲンカ
婦女暴行,カスタム名詞,フジョボウコウ
婦人病,カスタム名詞,フジンビョウ
婦徳,カスタム名詞,フトク
富,カスタム名詞,トミ
富強,カスタム名詞,フキョウ
富国,カスタム名詞,フコク
富国強兵,カスタム名詞,フコクキョウヘイ
富力,カスタム名詞,フリョク
布教,カスタム名詞,フキョウ
布施,カスタム名詞,フセ
布陣,カスタム名詞,フジン
怖さ,カスタム名詞,コワサ
怖気,カスタム名詞,オジケ
扶助,カスタム名詞,フジョ
扶養義務,カスタム名詞,フヨウギム
敷居,カスタム名詞,シキイ
斧正,カスタム名詞,フセイ
普及,カスタム名詞,フキュウ
普及拡大,カスタム名詞,フキュウカクダイ
普及促進,カスタム名詞,フキュウソクシン
普通,カスタム名詞,フツウ
普遍性,カスタム名詞,フヘンセイ
浮かぶ瀬,カスタム名詞,ウカブセ
浮き,カスタム名詞,ウキ
浮き名,カスタム名詞,ウキメイ
浮気,カスタム名詞,ウワキ
浮腫,カスタム名詞,フシュ
浮力,カスタム名詞,フリョク
父親,カスタム名詞,チチオヤ
父母,カスタム名詞,フボ
腐臭,カスタム名詞,フシュウ
腐食,カスタム名詞,フショク
腐敗,カスタム名詞,フハイ
負,カスタム名詞,フ
負け,カスタム名詞,マケ
負けじ魂,カスタム名詞,マケジタマシイ
負けん気,カスタム名詞,マケンキ
負け越し,カスタム名詞,マケコシ
負け犬,カスタム名詞,マケイヌ
負け戦,カスタム名詞,マケセン
負圧,カスタム名詞,フアツ
負荷,カスタム名詞,フカ
負債,カスタム名詞,フサイ
負傷,カスタム名詞,フショウ
負傷者,カスタム名詞,フショウシャ
負担,カスタム名詞,フタン
負担軽減,カスタム名詞,フタンケイゲン
負担増,カスタム名詞,フタンゾウ
附加,カスタム名詞,フカ
武,カスタム名詞,タケシ
武運,カスタム名詞,ブウン
武士道,カスタム名詞,ブシドウ
武神,カスタム名詞,ブシン
武蔵,カスタム名詞,ムサシ
武道,カスタム名詞,ブドウ
武名,カスタム名詞,ブメイ
武勇,カスタム名詞,ブユウ
武勇伝,カスタム名詞,ブユウデン
武力,カスタム名詞,ブリョク
部員数,カスタム名詞,ブインスウ
部外者,カスタム名詞,ブガイシャ
部材,カスタム名詞,ブザイ
部品,カスタム名詞,ブヒン
部落差別,カスタム名詞,ブラクサベツ
封,カスタム名詞,フウ
封鎖,カスタム名詞,フウサ
封殺,カスタム名詞,フウサツ
風雨,カスタム名詞,フウウ
風雲児,カスタム名詞,フウウンジ
風格,カスタム名詞,フウカク
風景,カスタム名詞,フウケイ
風光明媚,カスタム名詞,フウコウメイビ
風合い,カスタム名詞,フウアイイ
風災,カスタム名詞,フウサイ
風邪,カスタム名詞,カゼ
風邪引き,カスタム名詞,カゼヒキ
風邪気,カスタム名詞,カザケ
風邪気味,カスタム名詞,カゼギミ
風邪声,カスタム名詞,カザゴエ
風樹の嘆,カスタム名詞,フウジュノタン
風情,カスタム名詞,フゼイ
風疹,カスタム名詞,フウシン
風神,カスタム名詞,フウジン
風水害,カスタム名詞,フウスイガイ
風雪,カスタム名詞,フウセツ
風潮,カスタム名詞,フウチョウ
風評,カスタム名詞,フウヒョウ
風評被害,カスタム名詞,フウヒョウヒガイ
風変わり,カスタム名詞,カゼカワリ
風味,カスタム名詞,フウミ
風流,カスタム名詞,フウリュウ
風流韻事,カスタム名詞,フウリュウインジ
風呂場,カスタム名詞,フロバ
伏字,カスタム名詞,フセジ
副作用,カスタム名詞,フクサヨウ
副収入,カスタム名詞,フクシュウニュウ
副賞,カスタム名詞,フクショウ
副反応,カスタム名詞,フクハンノウ
副鼻腔炎,カスタム名詞,フクビコウエン
復活,カスタム名詞,フッカツ
復刊,カスタム名詞,フッカン
復帰,カスタム名詞,フッキ
復興,カスタム名詞,フッコウ
復権,カスタム名詞,フッケン
復元,カスタム名詞,フクゲン
復原力,カスタム名詞,フクハラチカラ
復刻,カスタム名詞,フッコク
復習,カスタム名詞,フクシュウ
復調,カスタム名詞,フクチョウ
服役,カスタム名詞,フクエキ
福,カスタム名詞,フク
福の神,カスタム名詞,フクノカミ
福運,カスタム名詞,フクウン
福音,カスタム名詞,フクイン
福祉,カスタム名詞,フクシ
福祉サービス,カスタム名詞,フクシサービス
福沢諭吉,カスタム名詞,フクザワユキチ
福徳,カスタム名詞,フクトク
福利,カスタム名詞,フクリ
腹具合,カスタム名詞,ハラグアイ
腹式呼吸,カスタム名詞,フクシキコキュウ
腹水,カスタム名詞,フクスイ
腹積もり,カスタム名詞,ハラツモリ
腹痛,カスタム名詞,フクツウ
腹膜炎,カスタム名詞,フクマクエン
腹立たしさ,カスタム名詞,ハラダタシサ
複雑,カスタム名詞,フクザツ
複雑性,カスタム名詞,フクザツセイ
複雑多岐,カスタム名詞,フクザツタキ
複製権,カスタム名詞,フクセイケン
覆面,カスタム名詞,フクメン
淵,カスタム名詞,フチ
仏,カスタム名詞,ホトケ
仏さま,カスタム名詞,ホトケサマ
仏心,カスタム名詞,ブッシン
仏道,カスタム名詞,ブツドウ
仏罰,カスタム名詞,ブツバツ
仏法,カスタム名詞,ブッポウ
仏滅,カスタム名詞,ブツメツ
仏様,カスタム名詞,ホトケサマ
物,カスタム名詞,モノ
物おじ,カスタム名詞,モノオジ
物の哀れ,カスタム名詞,モノノアワレ
物もらい,カスタム名詞,モノモライ
物忌,カスタム名詞,モノイミ
物件費,カスタム名詞,ブッケンヒ
物言い,カスタム名詞,モノイイ
物故,カスタム名詞,ブッコ
物思い,カスタム名詞,モノオモイ
物資,カスタム名詞,ブッシ
物質,カスタム名詞,ブッシツ
物寂しさ,カスタム名詞,モノサビシサ
物取り,カスタム名詞,モノトリ
物柔らか,カスタム名詞,モノヤワラカ
物色,カスタム名詞,ブッショク
物静か,カスタム名詞,モノシズカ
物騒,カスタム名詞,ブッソウ
物足りなさ,カスタム名詞,モノタリナサ
物知らず,カスタム名詞,モノシラズ
物悲しさ,カスタム名詞,モノガナシサ
物忘れ,カスタム名詞,モノワスレ
物憂さ,カスタム名詞,モノウサ
物欲,カスタム名詞,ブツヨク
物理的,カスタム名詞,ブツリテキ
物力,カスタム名詞,ブツリョク
分け前,カスタム名詞,ワケマエ
分煙,カスタム名詞,ブンエン
分化,カスタム名詞,ブンカ
分外,カスタム名詞,ブンガイ
分散投資,カスタム名詞,ブンサントウシ
分数,カスタム名詞,ブンスウ
分析,カスタム名詞,ブンセキ
分析力,カスタム名詞,ブンセキリョク
分損,カスタム名詞,ブンソン
分担,カスタム名詞,ブンタン
分泌,カスタム名詞,ブンピツ
分明,カスタム名詞,フンメイ
分力,カスタム名詞,ブンリョク
分裂,カスタム名詞,ブンレツ
分裂症,カスタム名詞,ブンレツショウ
分裂病,カスタム名詞,ブンレツビョウ
噴火,カスタム名詞,フンカ
噴火口,カスタム名詞,フンカコウ
噴出,カスタム名詞,フンシュツ
噴飯,カスタム名詞,フンパン
噴飯物,カスタム名詞,フンパンモノ
憤慨,カスタム名詞,フンガイ
憤懣,カスタム名詞,フンマン
焚書,カスタム名詞,フンショ
奮起,カスタム名詞,フンキ
奮迅,カスタム名詞,フンジン
奮戦,カスタム名詞,フンセン
奮闘,カスタム名詞,フントウ
奮励,カスタム名詞,フンレイ
粉,カスタム名詞,コナ
粉塵,カスタム名詞,フンジン
糞,カスタム名詞,フン
糞スレ,カスタム名詞,フンスレ
糞尿,カスタム名詞,フンニョウ
糞便,カスタム名詞,フンベン
紛れ,カスタム名詞,マギレ
紛糾,カスタム名詞,フンキュウ
紛失,カスタム名詞,フンシツ
紛擾,カスタム名詞,フンジョウ
紛争,カスタム名詞,フンソウ
雰囲気,カスタム名詞,フンイキ
文,カスタム名詞,ブン
文なし,カスタム名詞,ブンナシ
文化,カスタム名詞,ブンカ
文化人,カスタム名詞,ブンカジン
